start_utc,end_utc,kp_interval_start_utc,kp_interval_end_utc,proton_flux_above_10_mev_mean_pred,proton_flux_above_10_mev_mean_lower,proton_flux_above_10_mev_mean_upper,proton_flux_above_10_mev_max_pred,proton_flux_above_10_mev_max_lower,proton_flux_above_10_mev_max_upper,proton_flux_above_50_mev_mean_pred,proton_flux_above_50_mev_mean_lower,proton_flux_above_50_mev_mean_upper,proton_flux_above_50_mev_max_pred,proton_flux_above_50_mev_max_lower,proton_flux_above_50_mev_max_upper,proton_flux_above_100_mev_mean_pred,proton_flux_above_100_mev_mean_lower,proton_flux_above_100_mev_mean_upper,proton_flux_above_100_mev_max_pred,proton_flux_above_100_mev_max_lower,proton_flux_above_100_mev_max_upper,solar_xray_flux_long_mean_pred,solar_xray_flux_long_mean_lower,solar_xray_flux_long_mean_upper,solar_xray_flux_long_max_pred,solar_xray_flux_long_max_lower,solar_xray_flux_long_max_upper,geomagnetic_kp_pred,geomagnetic_kp_lower,geomagnetic_kp_upper,s_level,g_level,r_level,s_level_lower,g_level_lower,r_level_lower,s_level_upper,g_level_upper,r_level_upper,p_adverse,eva_allowed,reason,source_refs
2026-09-18T05:00:00+00:00,2026-09-18T05:30:00+00:00,2026-09-18T03:00:00+00:00,2026-09-18T06:00:00+00:00,0.24080920033273487,0.09563139264866558,0.46324307841188034,0.3050227197605482,0.09563139264866558,0.6057935058040925,0.202820315900181,0.128645084784818,0.2532839355467802,0.21349706826905793,0.128645084784818,0.32185727424655247,0.18811703862945445,0.11071279970798427,0.21965469021244688,0.2113044489696787,0.11071279970798427,0.31564917585420443,5.563997572084563e-07,0.0,1.3640686442152433e-05,5.563997572084563e-07,0.0,2.8360803367046142e-05,2.011351525783539,0.0,4.811239063739777,0,0,0,0,0,0,0,1,1,0.11798838526010513,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T05:30:00+00:00,2026-09-18T06:00:00+00:00,2026-09-18T03:00:00+00:00,2026-09-18T06:00:00+00:00,0.23915525320872144,0.09484674366896091,0.4645561384440373,0.2923634925762472,0.09484674366896091,0.6621912783482996,0.20470918729619506,0.13891401105361342,0.25429980247243644,0.23404363828102587,0.13891401105361342,0.34147788797432926,0.1882141154009395,0.11027172279101453,0.22011233149973075,0.21502191140749685,0.11027172279101453,0.32175012577620843,4.468195058183198e-07,0.0,1.409791154328439e-05,4.468195058183198e-07,0.0,2.9102724387060478e-05,2.011351525783539,0.0,4.811239063739777,0,0,0,0,0,0,0,1,1,0.11659087240695953,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T06:00:00+00:00,2026-09-18T06:30:00+00:00,2026-09-18T06:00:00+00:00,2026-09-18T09:00:00+00:00,0.24322700242079007,0.0930713249381141,0.46894711002624867,0.31455171180114716,0.0930713249381141,0.650140822872224,0.20462977218679243,0.13440796314436132,0.257753735860006,0.2312117071130577,0.13440796314436132,0.3247681567938222,0.1887695866756321,0.11807901966999623,0.22131460263464134,0.22584364897622983,0.11807901966999623,0.3290990203416652,3.8686577669233815e-07,0.0,1.298806385170954e-05,3.8686577669233815e-07,0.0,2.7301818598302992e-05,2.4561288356781006,0.0,5.383576691150665,0,0,0,0,0,0,0,1,1,0.12583507597446442,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T06:30:00+00:00,2026-09-18T07:00:00+00:00,2026-09-18T06:00:00+00:00,2026-09-18T09:00:00+00:00,0.2326391932964035,0.08556630627646906,0.48376920355018,0.2989789464783439,0.08556630627646906,0.694989005720656,0.21718155634275405,0.14109480047912146,0.26881097077216337,0.21718155634275405,0.14109480047912146,0.327142488187248,0.18406485888311114,0.11434770371295888,0.2169637273021387,0.2191667359706286,0.11434770371295888,0.3269360827259118,2.8280907038063897e-07,0.0,1.2979888322357878e-05,2.8280907038063897e-07,0.0,2.7288552491388204e-05,2.4561288356781006,0.0,5.383576691150665,0,0,0,0,0,0,0,1,1,0.1410757154226303,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T07:00:00+00:00,2026-09-18T07:30:00+00:00,2026-09-18T06:00:00+00:00,2026-09-18T09:00:00+00:00,0.24784173276243202,0.09133122766335543,0.5998004171273295,0.29414902938060195,0.09133122766335543,0.6948146382605139,0.2064351371092119,0.1270197083885671,0.26214284149534645,0.22784961603378526,0.1270197083885671,0.33931049167593935,0.1909927741843277,0.1080453364417527,0.2226944658037576,0.21893343951326216,0.1080453364417527,0.32487618167271193,5.114572461075183e-07,0.0,1.3350159820237008e-05,5.114572461075183e-07,0.0,2.7889377351415814e-05,2.4561288356781006,0.0,5.383576691150665,0,0,0,0,0,0,0,1,1,0.15951186418533325,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T07:30:00+00:00,2026-09-18T08:00:00+00:00,2026-09-18T06:00:00+00:00,2026-09-18T09:00:00+00:00,0.2288673898153395,0.0709833018572122,0.5073257597594298,0.2944591198749415,0.0709833018572122,0.8065797244579817,0.20507159415132234,0.13135917193578697,0.26251042910542316,0.22853784440278752,0.13135917193578697,0.3442477610398638,0.19332732204401915,0.1269787320117805,0.22610322506593322,0.23021606093681754,0.1269787320117805,0.3358603577106426,6.224040668213508e-07,0.0,1.3168158473508393e-05,6.224040668213508e-07,0.0,2.7594050991435623e-05,2.4561288356781006,0.0,5.383576691150665,0,0,0,0,0,0,0,1,1,0.17087434232234955,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T08:00:00+00:00,2026-09-18T08:30:00+00:00,2026-09-18T06:00:00+00:00,2026-09-18T09:00:00+00:00,0.23488984448134773,0.08044769375143106,0.593425380923785,0.2873011434633209,0.08044769375143106,0.8217924554925897,0.21846151540274603,0.14369630838675346,0.26980517484821687,0.21846151540274603,0.14369630838675346,0.3396808701954905,0.20495116279804088,0.11771760807455452,0.24003966579307415,0.22431365319863428,0.11771760807455452,0.3351185525200653,7.123100456590631e-07,0.0,1.411950089267428e-05,7.123100456590631e-07,0.0,2.9137756567229803e-05,2.4561288356781006,0.0,5.383576691150665,0,0,0,0,0,0,0,1,1,0.18114948272705078,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T08:30:00+00:00,2026-09-18T09:00:00+00:00,2026-09-18T06:00:00+00:00,2026-09-18T09:00:00+00:00,0.22583522815150578,0.07624262809447528,0.5619601479545758,0.29244052573888724,0.07624262809447528,0.8383200132159842,0.22112529305115666,0.13769259156185662,0.2810944198438382,0.22426384892404638,0.13769259156185662,0.35365060669136006,0.19993565447318695,0.11525652114415635,0.23106971351460748,0.211868944899274,0.11525652114415635,0.3173389894116851,2.7947894061873955e-07,0.0,1.4321971315412462e-05,2.7947894061873955e-07,0.0,2.946629728423933e-05,2.4561288356781006,0.0,5.383576691150665,0,0,0,0,0,0,0,1,1,0.15898066759109497,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T09:00:00+00:00,2026-09-18T09:30:00+00:00,2026-09-18T09:00:00+00:00,2026-09-18T12:00:00+00:00,0.2334778562953199,0.07822026597346218,0.6702315703635816,0.26451949101469063,0.07822026597346218,0.7694287890110878,0.21191430808356795,0.13377320980676086,0.2655211378453675,0.23274813726726298,0.13377320980676086,0.35922386955038554,0.20050292014238633,0.11157706020462693,0.2326403688333041,0.21671943011756867,0.11157706020462693,0.3238716652820442,3.640706385816125e-07,0.0,1.313656192346578e-05,3.640706385816125e-07,0.0,2.7542780524047645e-05,2.774880588054657,0.28870993852615356,5.734712183475494,0,0,0,0,0,0,0,2,1,0.15288084745407104,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T09:30:00+00:00,2026-09-18T10:00:00+00:00,2026-09-18T09:00:00+00:00,2026-09-18T12:00:00+00:00,0.23876969323139988,0.08145851710835784,0.5573160649723202,0.24002185309917895,0.08145851710835784,0.9390265259244017,0.21791402050474276,0.1364628630691815,0.2803770163258813,0.22485940723404035,0.1364628630691815,0.3293866613969479,0.1957205747331398,0.11024718780898678,0.22751994114520402,0.21232062988223377,0.11024718780898678,0.32664035281936354,4.3441793168008435e-07,0.0,1.3917293180138372e-05,4.3441793168008435e-07,0.0,2.880964213963605e-05,2.774880588054657,0.28870993852615356,5.734712183475494,0,0,0,0,0,0,0,2,1,0.16904129087924957,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T10:00:00+00:00,2026-09-18T10:30:00+00:00,2026-09-18T09:00:00+00:00,2026-09-18T12:00:00+00:00,0.24420280969401909,0.0819899749109779,0.8355080178618083,0.24420280969401909,0.0819899749109779,0.9445212190297477,0.20332840873676994,0.1426884900404029,0.253228713647163,0.23306773240024375,0.1426884900404029,0.35591446975548063,0.18995428981038123,0.10346740774470703,0.22293644559943293,0.22175691855073365,0.10346740774470703,0.3306332372543263,4.33392947535586e-07,0.0,1.4335763344493939e-05,4.33392947535586e-07,0.0,2.9488677062293644e-05,2.774880588054657,0.28870993852615356,5.734712183475494,0,0,0,0,0,0,0,2,1,0.18991059064865112,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T10:30:00+00:00,2026-09-18T11:00:00+00:00,2026-09-18T09:00:00+00:00,2026-09-18T12:00:00+00:00,0.25397324678066513,0.09306505406377838,0.8526693380431296,0.25397324678066513,0.09306505406377838,0.9627017722686358,0.207030242065131,0.1288484678428632,0.25845793833801417,0.23341652291809464,0.1288484678428632,0.36591125031270694,0.19426981799435228,0.10628247304832678,0.22493555622520983,0.2033936613806756,0.10628247304832678,0.315974909059131,3.6809449521368006e-07,0.0,1.4089941133297533e-05,3.6809449521368006e-07,0.0,2.9089791119195827e-05,2.774880588054657,0.28870993852615356,5.734712183475494,0,0,0,0,0,0,0,2,1,0.15857967734336853,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T11:00:00+00:00,2026-09-18T11:30:00+00:00,2026-09-18T09:00:00+00:00,2026-09-18T12:00:00+00:00,0.25458123856406367,0.09435639106264349,0.9964785062233691,0.25458123856406367,0.09435639106264349,1.1150519534153502,0.22347916096629236,0.1413558531757628,0.2830718526728984,0.22833110660234462,0.1413558531757628,0.35205690970463,0.19762204965388788,0.11104557250102785,0.23155354955906557,0.2210376087847467,0.11104557250102785,0.3303730006351579,2.5508794646755706e-07,0.0,1.368483297966496e-05,2.5508794646755706e-07,0.0,2.843243820087374e-05,2.774880588054657,0.28870993852615356,5.734712183475494,0,0,0,0,0,0,0,2,1,0.2125302255153656,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T11:30:00+00:00,2026-09-18T12:00:00+00:00,2026-09-18T09:00:00+00:00,2026-09-18T12:00:00+00:00,0.2545865104854095,0.09051098289603281,0.9004905679046458,0.2545865104854095,0.09051098289603281,1.013363166978391,0.21371704392219865,0.13382908141841238,0.2719357316529932,0.24690329725907686,0.13382908141841238,0.3714823060373764,0.19336379340700788,0.1055788743624481,0.229251388090121,0.23324858395766312,0.1055788743624481,0.35110883212345406,3.5882860752333536e-07,0.0,1.3441765634100707e-05,3.5882860752333536e-07,0.0,2.8038022468870526e-05,2.774880588054657,0.28870993852615356,5.734712183475494,0,0,0,0,0,0,0,2,1,0.19901065528392792,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T12:00:00+00:00,2026-09-18T12:30:00+00:00,2026-09-18T12:00:00+00:00,2026-09-18T15:00:00+00:00,0.2562265542662196,0.09629450144669793,0.8683279730270428,0.2562265542662196,0.09629450144669793,0.979290393887805,0.21045239910365043,0.12883541470361742,0.2648045771572699,0.21045239910365043,0.12883541470361742,0.33486746375630605,0.20252289560906442,0.11390702576639002,0.23498052938101258,0.20252289560906442,0.11390702576639002,0.30679780285217806,6.550817126244338e-07,0.0,1.399261954158242e-05,6.550817126244338e-07,0.0,2.8931871235934963e-05,3.0439707040786743,0.02911287546157837,6.049591362476349,0,0,0,0,0,0,0,2,1,0.17510886490345,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T12:30:00+00:00,2026-09-18T13:00:00+00:00,2026-09-18T12:00:00+00:00,2026-09-18T15:00:00+00:00,0.26010262990444005,0.09583898336482863,0.948157230286816,0.26010262990444005,0.09583898336482863,1.0638608142457837,0.20802460216382182,0.12445983691225715,0.2644690309796273,0.24551203739899083,0.12445983691225715,0.3734990892200164,0.1916309027873408,0.10475495036886662,0.2266692070325348,0.21765628700363313,0.10475495036886662,0.32851372974570325,6.321218182447464e-07,0.0,1.4829387587537096e-05,6.321218182447464e-07,0.0,3.028966152486078e-05,3.0439707040786743,0.02911287546157837,6.049591362476349,0,0,0,0,0,0,0,2,1,0.19862374663352966,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T13:00:00+00:00,2026-09-18T13:30:00+00:00,2026-09-18T12:00:00+00:00,2026-09-18T15:00:00+00:00,0.22405379934214156,0.06957851664440742,0.6062564872571493,0.2638964563367809,0.06957851664440742,0.9194533880159872,0.22403167463682802,0.1402477727360571,0.2869017152424442,0.22403167463682802,0.1402477727360571,0.3637646909736048,0.18955331950718443,0.10456886164565593,0.2249146932671131,0.21000822570414376,0.10456886164565593,0.31856906129058915,4.948418887438591e-07,0.0,1.4527939538412897e-05,4.948418887438591e-07,0.0,2.9800513742873603e-05,3.0439707040786743,0.02911287546157837,6.049591362476349,0,0,0,0,0,0,0,2,1,0.21641001105308533,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
2026-09-18T13:30:00+00:00,2026-09-18T14:00:00+00:00,2026-09-18T12:00:00+00:00,2026-09-18T15:00:00+00:00,0.24899671208550625,0.07968111028828398,0.9448531921141518,0.24899671208550625,0.07968111028828398,1.0603605449619078,0.2169685691358728,0.13117096171005665,0.27163158619994493,0.240436360165991,0.13117096171005665,0.37694738844318093,0.2064986345488313,0.11985307153616846,0.23942930191447914,0.2158357970338432,0.11985307153616846,0.32504273728577443,3.23626574715919e-07,0.0,1.346334402571778e-05,3.23626574715919e-07,0.0,2.8073036868296915e-05,3.0439707040786743,0.02911287546157837,6.049591362476349,0,0,0,0,0,0,0,2,1,0.18943656980991364,True,"[""scales_below_policy_thresholds""]","[{""path"": ""/Users/ivacshsergey/hack/data/datasets/results.csv"", ""sha256"": ""4a81688ad0700caafdf9dbdaa607fd9e16b4dbe7e6ed5140aa51e4e667d1a588""}]"
